0.084 -0 0 -1.78495 0.000774651 -0.000422851 0 0.316412 0.00412582 0 -0.000111302 0.0500109 0 50.135 -90.424 42.0743 -0 0 0.000337795
0.085 -0 0 -1.80577 0.000783955 -0.00042758 0 0.316412 0.00417583 0 -0.000111242 0.0500109 0 50.1943 -90.4266 42.0384 -0 0 0.000341312
0.086 -0 0 -1.82659 0.000793258 -0.000432302 0 0.316412 0.00422584 0 -0.000111181 0.0500109 0 50.2536 -90.4292 42.0025 -0 0 0.000344812
0.087 -0 0 -1.84739 0.000802561 -0.000437016 0 0.316412 0.00427585 0 -0.000111121 0.0500109 0 50.3128 -90.4317 41.9667 -0 0 0.000348295
0.088 -0 0 -1.86818 0.000811864 -0.000441722 0 0.316412 0.00432586 0 -0.00011106 0.0500109 0 50.3719 -90.4341 41.9308 -0 0 0.00035176
0.089 -0 0 -1.88895 0.000821167 -0.000446421 0 0.316412 0.00437587 0 -0.000111 0.0500109 0 50.431 -90.4365 41.8948 -0 0 0.000355208
0.09 -0 0 -1.90972 0.000830469 -0.000451112 0 0.316411 0.00442588 0 -0.00011094 0.0500109 0 50.49 -90.4389 41.8589 -0 0 0.000358639
0.091 -0 0 -1.93047 0.00083977 -0.000455796 0 0.316411 0.00447589 0 -0.00011088 0.050011 0 50.549 -90.4412 41.823 -0 0 0.000362053
0.092 -0 0 -1.9512 0.000849071 -0.000460472 0 0.316411 0.0045259 0 -0.00011082 0.050011 0 50.608 -90.4434 41.787 -0 0 0.00036545
0.093 -0 0 -1.97193 0.000858372 -0.00046514 0 0.316411 0.00457592 0 -0.000110761 0.050011 0 50.6668 -90.4455 41.751 -0 0 0.00036883
0.094 -0 0 -1.99264 0.000867672 -0.000469801 0 0.316411 0.00462593 0 -0.000110701 0.050011 0 50.7257 -90.4477 41.715 -0 0 0.000372192
0.095 -0 0 -2.01334 0.000876972 -0.000474455 0 0.316411 0.00467594 0 -0.000110642 0.050011 0 50.7844 -90.4497 41.679 -0 0 0.000375538
0.096 -0 0 -2.03402 0.000886271 -0.000479101 0 0.316411 0.00472595 0 -0.000110582 0.050011 0 50.8432 -90.4517 41.6429 -0 0 0.000378866
0.097 -0 0 -2.05469 0.000895569 -0.000483739 0 0.316411 0.00477596 0 -0.000110523 0.0500111 0 50.9018 -90.4537 41.6069 -0 0 0.000382178
